id,classe,formato_cabeca,superficie_cabeca,cor_cabeca,MANCHA,odor,lamelas_grudadas,espacamento_lamelas,tamanho_lamela,cor_lamela,format_estipe,raiz_estipe,superficie_estipe_acima_anel,superficie_estipe_abaixo_anel,cor_estipe_acima_anel,cor_estipe_abaixo_anel,tipo_vel,cor_vel,numero_aneis,tipo_anel,cor_impressao_esporos,populacao,habitat
94,COMESTIVEL,PLANO,FIBROSA,AMARELO,MANCHA,ANIS,LIVRE,AGLOMERADO,ESTREITAS,ROSA,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
95,COMESTIVEL,PLANO,FIBROSA,AMARELO,MANCHA,ANIS,LIVRE,AGLOMERADO,ESTREITAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,ROXO,VARIOS,BOSQUE
96,COMESTIVEL,PLANO,FIBROSA,AMARELO,MANCHA,ANIS,LIVRE,AGLOMERADO,ESTREITAS,MARROM,AFUNILADO,BULBOSO,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,VARIOS,BOSQUE
97,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,PRADARIAS
98,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,GRAMINEAS
99,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,PRADARIAS
100,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,GRAMINEAS
101,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,PRADARIAS
102,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,GRAMINEAS
103,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,PRADARIAS
104,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,GRAMINEAS
105,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,PRADARIAS
106,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,GRAMINEAS
107,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,PRADARIAS
108,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,GRAMINEAS
109,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,PRADARIAS
110,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,GRAMINEAS
111,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,PRADARIAS
112,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,GRAMINEAS
113,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,PRADARIAS
114,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,GRAMINEAS
115,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,PRADARIAS
116,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,GRAMINEAS
117,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,PRADARIAS
118,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,GRAMINEAS
119,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,PRADARIAS
120,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,GRAMINEAS
121,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,PRADARIAS
122,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,GRAMINEAS
123,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,PRADARIAS
124,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,GRAMINEAS
125,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,PRADARIAS
126,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,GRAMINEAS
127,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,PRADARIAS
128,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,GRAMINEAS
129,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,PRADARIAS
130,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,GRAMINEAS
131,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,PRADARIAS
132,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,GRAMINEAS
133,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,PRADARIAS
134,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,GRAMINEAS
135,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,PRADARIAS
136,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,GRAMINEAS
137,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,PRADARIAS
138,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,GRAMINEAS
139,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,PRADARIAS
140,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,GRAMINEAS
141,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,PRADARIAS
142,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,GRAMINEAS
143,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,PRADARIAS
144,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,GRAMINEAS
145,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,PRADARIAS
146,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,GRAMINEAS
147,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,PRADARIAS
148,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,GRAMINEAS
149,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,PRADARIAS
150,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,GRAMINEAS
151,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,PRADARIAS
152,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,GRAMINEAS
153,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,PRADARIAS
154,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,GRAMINEAS
155,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,PRADARIAS
156,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,GRAMINEAS
157,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,PRADARIAS
158,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,GRAMINEAS
159,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,PRADARIAS
160,COMESTIVEL,SINO,LISO,BRANCO,MANCHA,ANIS,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,GRAMINEAS
161,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,PRADARIAS
162,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,GRAMINEAS
163,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,PRADARIAS
164,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,GRAMINEAS
165,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,PRADARIAS
166,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,GRAMINEAS
167,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,PRADARIAS
168,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,BRANCO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,GRAMINEAS
169,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,PRADARIAS
170,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,GRAMINEAS
171,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,PRADARIAS
172,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,GRAMINEAS
173,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,PRADARIAS
174,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,GRAMINEAS
175,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,PRADARIAS
176,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,GRAMINEAS
177,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,PRADARIAS
178,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,GRAMINEAS
179,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,PRADARIAS
180,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,GRAMINEAS
181,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,PRADARIAS
182,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,GRAMINEAS
183,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,PRADARIAS
184,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,PRETO,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,NUMEROSO,GRAMINEAS
185,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,PRADARIAS
186,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,ESPALHADO,GRAMINEAS
187,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,PRADARIAS
188,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,PRETO,NUMEROSO,GRAMINEAS
189,COMESTIVEL,SINO,LISO,AMARELO,MANCHA,AMENDOA,LIVRE,PROXIMAS,LARGAS,MARROM,ASCENDENTE,CLAVA,LISO,LISO,BRANCO,BRANCO,PARTIAL,BRANCO,ONE,PENDENTE,MARROM,ESPALHADO,PRADARIAS
